id,Sex,Length,Diameter,Height,Weight,Shucked Weight,Viscera Weight,Shell Weight,Age
314,F,1.4375,1.15,0.4,25.16018125,8.46232575,5.11708475,7.93786,12.0
315,F,1.2125,0.925,0.3125,16.68368075,7.86698625,4.0539785,5.2446575,9.0
316,F,1.55,1.175,0.3875,30.1922175,13.7495075,6.1518415,8.0796075,11.0
317,I,1.0,0.725,0.25,7.44174375,3.912231,1.7293195,2.26796,12.0
318,M,1.4125,1.0625,0.325,24.5790165,10.50348975,4.706017,7.087375,15.0
319,I,1.2,0.95,0.3125,15.5071765,6.36446275,3.0333965,4.819415,7.0
320,I,0.7,0.525,0.175,3.005047,1.1623295,0.63786375,0.850485,6.0
321,M,1.5625,1.25,0.4375,29.44095575,11.35397475,7.10154975,10.20582,13.0
322,F,1.05,0.8,0.275,8.51902475,3.92640575,1.85689225,2.83495,13.0
323,M,1.3625,1.1,0.3,22.92057075,9.68135425,4.91863825,6.0951425,8.0
324,I,0.95,0.8,0.25,8.15048125,4.2807745,1.34660125,2.28213475,7.0
325,I,1.1,0.875,0.3,12.54465375,3.6003865,2.4097075,3.8271825,8.0
326,I,1.3375,1.0375,0.3375,20.87940675,8.9300925,4.309124,6.0951425,8.0
327,F,1.625,1.3125,0.4625,46.096287,23.0481435,9.39785925,12.757275,11.0
328,F,1.325,1.025,0.375,17.90270925,6.406987,3.231843,6.520385,9.0
329,F,1.4125,1.1375,0.325,29.8520235,13.87708025,5.51397775,9.2135875,9.0
330,F,1.6125,1.2125,0.4375,40.92250325,17.1514475,7.07320025,11.056305,10.0
331,F,1.5875,1.3125,0.475,37.74735925,16.05999175,7.37087,10.3475675,11.0
332,I,0.8375,0.6125,0.2,4.819415,2.19708625,0.94970825,1.2757275,7.0
333,F,1.5125,1.2375,0.4125,29.8520235,12.587178,7.69688925,8.50485,10.0
334,F,1.2875,0.95,0.3,16.896302,7.07320025,3.95475525,4.66349275,9.0
335,I,0.9125,0.65,0.275,6.1518415,2.891649,1.48834875,2.4097075,12.0
336,I,1.2125,0.9375,0.3125,16.42853525,6.25106475,3.44446425,5.2446575,9.0
337,F,1.5375,1.1875,0.4375,36.55668025,16.4710595,7.64019025,8.1930055,9.0
338,M,1.4125,1.1,0.3375,23.40251225,11.8784405,5.23048275,5.386405,9.0
339,I,1.175,0.8625,0.2625,11.1413535,4.72019175,2.324659,3.0900955,7.0
340,M,1.6375,1.3125,0.475,38.42774725,16.0174675,7.98038425,10.77281,9.0
341,I,1.125,0.8875,0.2375,14.571643,6.2652395,3.30271675,3.96893,7.0
342,F,1.7625,1.4125,0.4375,49.384829,19.6462035,11.60912025,15.4504775,14.0
343,I,1.2,0.95,0.3125,16.9246515,8.32057825,4.0539785,4.53592,8.0
344,I,0.9375,0.7125,0.2,7.994559,3.3735905,1.77184375,1.984465,7.0
345,I,0.9875,0.7375,0.25,8.06543275,3.7137845,2.53728025,2.6932025,6.0
346,M,1.25,1.0,0.3,17.78931125,7.24329725,4.3941725,6.23689,10.0
347,F,1.5,1.1875,0.425,30.34813975,10.829509,8.2497045,10.20582,14.0
348,I,1.3125,1.0,0.3125,16.9246515,7.3992195,3.4869885,4.9611625,10.0
349,F,1.5375,1.275,0.375,32.16250775,12.85649825,9.015141,9.355335,9.0
350,F,1.425,1.1,0.3375,22.75047375,9.42620875,5.6699,6.520385,8.0
351,F,1.4875,1.3125,0.375,30.674159,14.04717725,6.2652395,8.50485,11.0
352,M,1.5625,1.225,0.3875,33.83512825,14.38737125,8.391452,8.9300925,10.0
353,M,1.375,1.0875,0.4125,23.65765775,10.04989775,4.66349275,6.520385,8.0
354,I,0.725,0.5375,0.225,3.16096925,1.6159215,1.020582,1.13398,7.0
355,F,1.525,1.2,0.4125,30.8726055,12.3320325,6.19436575,10.489315,14.0
356,F,1.1875,0.8875,0.2875,16.68368075,7.1157245,4.252425,3.96893,11.0
357,M,1.4625,1.0125,0.375,24.323871,9.979024,4.86193925,7.1724235,12.0
358,I,0.775,0.5875,0.1875,4.97533725,3.061746,0.83631025,1.530873,6.0
359,F,1.5125,1.15,0.3875,31.808139,16.23008875,6.76135575,7.2291225,10.0
360,M,1.2875,1.0,0.35,18.6256215,8.63242275,4.139027,4.819415,11.0
361,I,1.025,0.775,0.225,7.98038425,3.55786225,1.927766,2.551455,7.0
362,F,1.7125,1.3125,0.45,43.431434,20.0430965,10.24834425,13.324265,10.0
363,I,1.35,1.075,0.325,21.035329,9.808927,3.95475525,5.99591925,9.0
364,F,1.6125,1.3125,0.475,45.432418,13.891255,8.674947,16.44271,22.0
365,F,1.4875,1.2125,0.3875,30.4190135,13.65028425,6.25106475,7.5126175,10.0
366,F,1.3125,1.0,0.325,18.597272,8.391452,3.52951275,4.819415,9.0
367,M,0.8375,0.625,0.1875,4.3941725,1.97029025,1.247378,1.2757275,5.0
368,F,1.5625,1.2375,0.4,35.19590425,17.6617385,7.44174375,8.6465975,9.0
369,M,1.425,1.1,0.3375,27.03124825,11.49572225,6.76135575,7.654365,8.0
370,M,1.575,1.25,0.475,36.457457,15.4504775,7.47009325,10.20582,17.0
371,M,1.75,1.3625,0.4625,45.25997675,19.220961,9.39785925,13.4660125,11.0
372,M,1.7,1.3125,0.475,42.921143,16.839603,11.49572225,11.623295,10.0
373,I,0.7125,0.6625,0.2,3.81300775,1.51669825,1.20485375,0.9922325,6.0
374,I,0.875,0.65,0.2,5.443104,2.11203775,1.31825175,1.984465,7.0
375,M,1.1375,0.9375,0.3,14.55746825,5.9817445,2.96252275,4.6776675,8.0
376,M,1.7375,1.375,0.4875,49.54075125,23.359988,13.60776,15.26620575,13.0
377,F,1.4625,1.1,0.4125,29.95124675,13.56523575,7.24329725,7.01650125,10.0
378,F,1.475,1.1625,0.425,30.34813975,12.11941125,4.49339575,10.489315,17.0
379,M,1.7375,1.3625,0.4625,50.802304,24.7491135,10.41844125,12.8990225,11.0
380,I,0.95,0.7,0.2,5.79747275,2.45223175,1.2757275,1.97029025,7.0
381,F,1.55,1.2,0.425,28.08017975,12.00601325,7.27164675,8.6465975,13.0
382,M,1.5,1.1875,0.3875,31.39707125,13.90542975,5.74077375,7.654365,12.0
383,M,1.275,1.0,0.325,17.84601025,7.3992195,3.742134,5.10291,10.0
384,F,1.6625,1.3125,0.4375,49.31395525,16.0741665,8.60407325,15.4504775,20.0
385,F,1.5875,1.2375,0.4125,37.0527965,13.9196045,9.5537815,9.7805775,14.0
386,M,1.2125,0.95,0.3,15.74814725,6.67630725,3.04757125,4.6776675,10.0
387,M,1.4375,1.125,0.35,22.52367775,10.262519,5.17378375,6.7755305,9.0
388,M,1.3125,1.025,0.3375,18.6256215,7.47009325,4.63514325,5.6699,10.0
389,M,1.3375,1.05,0.35,20.6667855,7.881161,4.01145425,7.087375,11.0
390,I,0.925,0.6875,0.225,6.27941425,2.7499015,1.2190285,1.74349425,7.0
391,I,0.85,0.6375,0.2125,5.5848515,2.05533875,0.7654365,1.417475,6.0
392,M,1.5375,1.15,0.4,30.8726055,13.664459,5.48562825,8.6465975,10.0
393,I,1.3,1.0125,0.3125,25.2027055,12.1619355,4.83358975,5.5281525,7.0
394,M,1.4,1.15,0.375,26.7902775,12.3320325,6.2652395,7.2291225,8.0
395,F,1.4,1.1,0.3625,22.72212425,9.6671795,4.15320175,7.37087,13.0
396,F,1.5375,1.25,0.4375,34.31706975,14.288148,7.10154975,10.77281,10.0
397,I,1.475,1.1375,0.375,24.94756,11.75086775,5.2446575,7.654365,9.0
398,F,1.6125,1.2625,0.475,42.2124055,20.62426125,9.68135425,11.623295,11.0
399,F,1.6875,1.375,0.4625,49.34230475,23.5584345,9.8939755,13.60776,10.0
400,F,1.5875,1.2625,0.4375,34.699788,16.499409,7.64019025,10.64523725,8.0
401,M,1.775,1.35,0.4375,43.87085125,20.48251375,7.98038425,10.77281,10.0
402,M,1.8,1.4375,0.525,55.8201655,18.0586315,15.592225,17.59086475,17.0
403,I,1.525,1.2125,0.4375,35.62114675,15.06775925,6.90310325,9.922325,27.0
404,M,1.4125,1.1375,0.475,31.9498865,11.169703,7.3425205,9.07184,15.0
405,F,1.4375,1.125,0.3375,26.365035,11.0846545,5.783298,7.087375,8.0
406,I,0.625,0.475,0.1625,2.76407625,1.020582,0.52446575,0.793786,7.0
407,F,1.175,0.875,0.35,13.53688625,4.9611625,2.50893075,4.9611625,11.0
408,M,1.4375,1.125,0.4125,24.0687255,9.87980075,5.556502,7.654365,9.0
409,I,0.8875,0.675,0.2875,6.180191,2.7499015,1.1623295,1.984465,6.0
410,M,1.625,1.3,0.4375,44.06929775,18.63979625,8.4765005,13.4660125,10.0
411,M,1.1875,0.975,0.3,16.68368075,6.2652395,3.10427025,5.6699,9.0
412,I,1.425,1.125,0.3625,28.36367475,11.0846545,5.5281525,7.7961125,15.0
413,I,1.2125,0.9125,0.3375,18.6256215,8.3064035,3.798833,5.2446575,9.0
414,I,1.2875,1.0,0.3125,18.030282,8.66077225,3.8838815,4.1106775,9.0
415,I,0.975,0.725,0.225,8.5331995,3.40194,1.8427175,2.4097075,6.0
416,M,1.4125,1.025,0.3875,23.926978,9.7805775,5.556502,7.030676,20.0
417,F,1.5,1.175,0.3875,27.20134525,12.37455675,5.499803,8.788345,11.0
418,F,1.45,1.15,0.4,25.0326085,12.77144975,4.932813,7.37087,10.0
419,I,1.1625,0.925,0.325,15.37960375,6.56290925,3.3168915,4.53592,8.0
420,I,0.9375,0.7,0.2,6.577084,3.1467945,1.23320325,1.8994165,7.0
421,M,1.5375,1.1875,0.425,35.3518265,15.8473705,7.29999625,9.355335,11.0
422,I,0.6875,0.5,0.175,2.16873675,0.94970825,0.623689,0.850485,6.0
423,M,1.525,1.2125,0.4,32.89959475,15.06775925,8.46232575,8.50485,9.0
424,M,1.325,1.0625,0.325,20.22736825,7.8528115,4.1106775,6.3786375,11.0
425,F,1.7125,1.35,0.55,50.3770615,15.0535845,11.97766375,17.066399,18.0
426,I,1.45,1.0875,0.425,26.2232875,9.87980075,6.463686,8.3064035,13.0
427,F,1.7625,1.4,0.525,49.25725625,23.28911425,11.113004,14.17475,13.0
428,I,1.0875,0.8625,0.275,11.2547515,4.5642695,2.721552,3.685435,7.0
429,I,0.9625,0.7625,0.2375,9.19941275,4.35164825,1.7293195,2.6932025,7.0
430,F,1.75,1.3375,0.4625,49.32813,23.40251225,11.97766375,11.1980525,11.0
431,I,1.3,1.0,0.3125,17.53416575,8.164656,3.55786225,5.2446575,8.0
432,M,1.475,1.1625,0.375,29.9654215,10.84368375,6.7755305,9.4970825,12.0
433,M,1.4125,1.125,0.375,23.43086175,10.3475675,4.5075705,6.6621325,10.0
434,I,1.325,1.0375,0.375,18.38465075,7.66853975,3.912231,6.3786375,11.0
435,I,1.175,0.925,0.3125,15.09610875,7.2291225,3.118445,3.8271825,8.0
436,M,1.5625,1.2125,0.3625,33.3106625,11.8217415,8.7032965,10.77281,27.0
437,F,1.5375,1.1875,0.4,29.49765475,11.9351395,5.953395,8.9300925,19.0
438,F,1.3125,1.0,0.35,18.427175,7.15824875,4.53592,5.8116475,13.0
439,F,1.5875,1.2375,0.4,39.271825,19.6462035,8.6465975,9.2135875,8.0
440,M,1.3375,1.05,0.3625,21.36134825,7.3992195,5.71242425,7.087375,12.0
441,I,0.9,0.675,0.2375,6.39281225,3.01922175,1.1056305,1.757669,6.0
442,M,1.575,1.2875,0.4125,33.8776525,14.58581775,6.973977,10.3475675,11.0
443,M,1.725,1.375,0.4875,52.900167,21.92833825,12.8423235,14.5432935,11.0
444,I,0.9375,0.75,0.1875,6.59125875,3.1467945,1.60174675,1.8427175,6.0
445,I,0.9625,0.7125,0.2125,8.4198015,3.44446425,1.927766,1.8427175,7.0
446,M,1.2375,0.9875,0.3875,18.69649525,8.94426725,3.7137845,5.953395,10.0
447,I,1.4,1.1,0.3625,27.9809565,13.7495075,5.88252125,8.3631025,10.0
448,F,1.725,1.325,0.4625,44.15434625,19.6462035,10.33339275,12.190285,14.0
449,I,0.8625,0.6375,0.25,5.783298,2.891649,1.43164975,1.70097,8.0
450,I,1.3,1.0625,0.3125,19.901349,8.94426725,3.98310475,6.23689,8.0
451,F,1.5,1.1875,0.425,31.3261975,13.79203175,7.0023265,8.9300925,9.0
452,I,1.45,1.125,0.4,25.92561775,9.07184,4.94698775,9.07184,11.0
453,M,1.7375,1.35,0.475,61.90113325,31.4395955,13.551061,16.5844575,12.0
454,I,1.1,0.8875,0.3125,14.07552675,6.7188315,2.67902775,4.53592,7.0
455,M,1.5875,1.25,0.4375,37.0527965,14.18892475,7.47009325,11.66581925,12.0
456,I,1.2,0.925,0.3,16.42853525,8.06543275,3.0333965,4.082328,9.0
457,I,1.2,0.975,0.3125,14.81261375,5.34388075,3.04757125,4.706017,8.0
458,I,1.3125,1.025,0.3625,19.66037825,9.07184,4.32329875,5.2446575,8.0
459,F,1.4125,1.075,0.4375,24.50814275,10.70193625,4.706017,8.9300925,13.0
460,F,1.6625,1.3,0.4625,43.2896865,13.13999325,8.63242275,12.757275,23.0
461,I,0.9875,0.7375,0.225,7.9662095,3.13261975,1.757669,2.16873675,7.0
462,I,0.9,0.675,0.225,6.23689,2.721552,1.020582,1.984465,6.0
463,F,1.5875,1.2375,0.4625,34.68561325,15.77649675,6.67630725,9.7805775,11.0
464,M,1.6125,1.2625,0.4375,36.47163175,16.34348675,8.3064035,8.77417025,10.0
465,I,1.3125,1.025,0.35,19.57532975,9.14271375,3.95475525,5.5281525,8.0
466,I,1.375,1.0625,0.35,22.1976585,10.19164525,4.5075705,5.953395,8.0
467,F,1.575,1.2,0.375,36.47163175,16.0174675,9.5537815,8.9300925,9.0
468,I,0.9375,0.6875,0.2375,6.50621025,2.7499015,1.54504775,1.984465,9.0
469,I,1.15,0.9125,0.2625,12.2753335,5.556502,2.8066005,3.685435,11.0
470,I,1.3875,1.05,0.3875,22.92057075,9.63883,5.14543425,6.0951425,9.0
471,I,1.3625,1.0125,0.4125,21.38969775,7.01650125,5.2446575,7.654365,14.0
472,F,1.6625,1.3,0.475,39.859397,16.57028275,8.561549,11.90679,15.0
473,F,1.4375,1.1375,0.3125,24.720764,9.7805775,5.2446575,7.7961125,10.0
474,I,0.6875,0.525,0.1625,2.608154,0.89300925,0.623689,0.850485,6.0
475,M,1.325,1.0125,0.3125,22.396105,10.546014,4.20990075,5.2446575,8.0
476,F,1.6125,1.2625,0.4625,38.725417,17.27902025,7.98038425,10.489315,10.0
477,I,1.0625,0.8125,0.2875,10.7444605,4.20990075,1.80019325,3.3168915,6.0
478,M,1.225,0.9625,0.375,16.76872925,8.164656,3.92640575,4.819415,11.0
479,M,1.5,1.1625,0.4125,31.22697425,14.35902175,6.80388,7.2291225,9.0
480,F,1.475,1.1375,0.3375,26.54930675,14.061352,6.22271525,6.23689,9.0
481,M,1.45,1.175,0.3875,27.555714,12.11941125,6.973977,8.3631025,13.0
482,I,0.9,0.675,0.225,5.57067675,2.2963095,1.14815475,1.5592225,5.0
483,F,1.575,1.25,0.375,37.32211675,15.705623,8.391452,9.07184,10.0
484,F,1.425,1.1,0.45,24.38057,10.6877615,5.48562825,7.7961125,8.0
485,M,1.025,0.7875,0.2375,7.427569,2.83495,1.63009625,2.4097075,9.0
486,M,1.55,1.25,0.45,32.16250775,13.9196045,7.427569,9.4970825,11.0
487,F,1.675,1.3125,0.475,38.838815,16.3009625,8.88756825,10.489315,9.0
488,M,1.25,0.95,0.4,18.5689225,7.3992195,4.0539785,6.23689,10.0
489,F,1.5,1.175,0.35,32.205032,14.92601175,7.3425205,8.0796075,9.0
490,F,1.25,1.0,0.3625,16.9246515,7.38504475,3.8838815,5.10291,11.0
491,M,1.6125,1.275,0.4375,33.04134225,13.6928085,8.107957,10.61688775,10.0
492,F,1.6,1.25,0.45,38.725417,14.35902175,7.540967,11.1980525,14.0
493,I,1.4125,1.1,0.35,22.5378525,9.28446125,3.69960975,5.8116475,8.0
494,M,1.1625,0.925,0.3125,16.85377775,7.314171,3.86970675,4.3941725,8.0
495,M,1.575,1.225,0.3625,30.46153775,14.13222575,5.51397775,8.3631025,11.0
496,F,1.4625,1.125,0.45,26.32251075,10.47514025,6.5487345,7.654365,12.0
497,I,1.175,0.9125,0.3125,15.71979775,6.27941425,2.62232875,4.53592,8.0
498,M,1.5375,1.1625,0.4,29.92833825,13.73533275,6.2652395,8.788345,11.0
499,F,1.6125,1.25,0.4125,37.15201975,14.47241975,9.39785925,9.355335,10.0
500,F,1.55,1.2125,0.45,34.246196,13.777857,7.58349125,10.3475675,10.0
501,M,1.35,0.975,0.375,22.89222125,7.49844275,5.386405,8.0796075,12.0
502,I,0.875,0.65,0.2,5.06038575,2.65067825,1.48834875,1.5592225,5.0
503,F,1.4,1.1,0.35,24.777463,11.8217415,5.06038575,6.80388,8.0
504,F,1.525,1.25,0.4875,50.008518,25.911443,10.24834425,12.190285,11.0
505,M,1.2,0.95,0.325,16.31513725,6.67630725,3.5436875,5.2446575,8.0
506,I,1.0,0.7875,0.225,9.19941275,3.58621175,1.60174675,2.83495,8.0
507,I,0.9875,0.7,0.225,9.11436425,4.252425,1.7860185,2.6932025,7.0
508,M,1.575,1.225,0.375,32.034935,14.92601175,7.427569,8.9300925,9.0
509,M,1.5625,1.15,0.4125,28.7747425,13.777857,5.896696,7.2291225,9.0
510,M,1.6125,1.225,0.4,36.47163175,15.7339725,9.6104805,9.9506745,10.0
511,I,0.9375,0.6625,0.2125,5.88252125,2.721552,1.247378,1.97029025,6.0
512,M,1.5375,1.2125,0.4,32.04910975,14.911837,7.27164675,8.3631025,11.0
513,F,1.8375,1.4625,0.5375,61.6034635,26.32251075,11.60912025,16.556108,11.0
514,F,1.6375,1.325,0.4625,40.24211525,20.36911575,8.60407325,9.4970825,11.0
515,M,1.6625,1.3125,0.4375,38.90968875,16.48523425,8.731646,11.1980525,13.0
516,F,1.125,0.8875,0.2625,13.3526145,5.71242425,3.3168915,3.5436875,7.0
517,F,1.2875,1.0,0.2875,19.0792135,9.468733,3.24601775,4.7343665,9.0
518,I,0.5,0.35,0.0625,0.9922325,0.41106775,0.21262125,0.283495,4.0
519,F,1.6125,1.2125,0.425,39.81687275,18.540573,8.15048125,10.6310625,13.0
520,F,1.375,1.0875,0.4,29.9654215,12.48795475,6.19436575,8.3631025,9.0
521,M,1.6125,1.225,0.425,41.23434775,19.731252,7.7394135,10.56018875,13.0
522,I,0.4125,0.3,0.0875,1.190679,0.41106775,0.43941725,0.1417475,4.0
523,F,1.5125,1.175,0.375,26.308336,11.396499,5.20213325,7.087375,9.0
524,I,1.375,1.025,0.325,21.72989175,9.6104805,4.32329875,5.0178615,9.0
525,I,1.0125,0.75,0.2375,8.618248,3.44446425,1.6726205,2.28213475,7.0
526,F,1.3875,1.1,0.3625,24.097075,10.6310625,4.77689075,7.7961125,11.0
527,F,1.325,1.05,0.35,20.5533875,9.76640275,4.5075705,6.23689,8.0
528,I,0.7375,0.55,0.175,3.061746,1.530873,0.737087,0.9922325,7.0
529,F,1.25,0.975,0.4375,18.01610725,7.69688925,4.46504625,6.23689,12.0
530,I,1.2625,0.9625,0.3125,17.08057375,6.973977,3.78465825,5.953395,8.0
531,F,1.425,1.1,0.375,31.19862475,11.69416875,5.74077375,10.489315,16.0
532,F,1.5375,1.175,0.375,27.20134525,12.133586,6.1518415,6.520385,8.0
533,F,1.5625,1.225,0.3875,33.1972645,16.57028275,6.08096775,9.51125725,8.0
534,F,1.4375,1.1875,0.3875,27.895908,13.4660125,5.96756975,7.087375,11.0
535,M,1.475,1.1375,0.3625,27.0170735,16.3009625,4.43669675,6.3786375,9.0
536,F,1.45,1.125,0.4875,24.5790165,9.07184,4.63514325,8.788345,12.0
537,F,1.225,0.95,0.3375,15.3370795,6.577084,3.515338,4.3941725,10.0
538,M,1.2,0.9375,0.3,15.932419,6.4920355,3.35941575,4.876114,9.0
539,F,1.1625,0.875,0.2875,12.813974,5.10291,2.778251,3.685435,9.0
540,I,1.0375,0.7625,0.2875,9.93649975,4.762716,1.6159215,2.76407625,8.0
541,F,1.55,1.2125,0.4,25.95396725,11.793392,5.06038575,8.221355,10.0
542,M,1.45,1.15,0.3875,31.99241075,15.1669825,7.7394135,7.087375,11.0
543,I,1.3625,1.125,0.3,27.328918,12.1619355,5.556502,6.0951425,8.0
544,F,1.5125,1.225,0.375,34.37376875,13.11164375,5.5281525,11.90679,17.0
545,M,1.6,1.2625,0.475,38.96638775,18.24290325,9.241937,10.0640725,11.0
546,I,1.3625,1.075,0.375,20.59591175,9.0434905,4.479221,6.9456275,9.0
547,M,1.325,1.025,0.375,21.829115,7.6260155,4.4508715,7.2291225,13.0
548,M,0.6875,0.5125,0.175,2.778251,1.020582,0.52446575,0.850485,7.0
549,F,1.7,1.3125,0.475,58.7685135,24.73493875,10.44679075,14.004653,11.0
550,I,0.7375,0.5375,0.2125,2.65067825,1.63009625,0.737087,0.8788345,8.0
551,I,0.5375,0.425,0.1375,1.28990225,0.5386405,0.340194,0.4819415,5.0
552,I,0.825,0.575,0.2125,3.7137845,2.721552,1.11980525,1.2190285,8.0
553,M,1.1625,0.8875,0.25,13.154168,5.91087075,2.6365035,4.195726,8.0
554,F,1.4625,1.1375,0.45,22.1976585,9.7805775,4.01145425,7.37087,12.0
555,F,1.325,1.05,0.4,24.437269,8.34892775,6.7188315,8.3631025,12.0
556,F,1.275,0.9875,0.3125,16.76872925,8.164656,3.92640575,4.6776675,12.0
557,M,1.4875,1.1625,0.375,24.720764,11.396499,5.6415505,6.19436575,8.0
558,M,1.6,1.275,0.425,38.725417,18.52639825,8.88756825,9.7805775,10.0
559,F,1.3625,1.0,0.325,20.638436,8.15048125,4.57844425,5.386405,8.0
560,I,1.1875,0.875,0.2625,12.813974,5.1312595,2.4664065,3.5436875,8.0
561,F,1.6125,1.25,0.4,31.56716825,14.7133905,7.881161,9.7805775,11.0
562,I,1.4375,1.15,0.4,24.16794875,10.9145575,4.3374735,7.5126175,17.0
563,M,1.325,1.0125,0.325,21.8007655,8.46232575,4.49339575,6.7755305,11.0
564,F,1.5625,1.2125,0.375,29.5118295,12.34620725,6.5487345,8.6465975,12.0
565,I,1.375,1.125,0.3625,26.932025,10.47514025,5.54232725,7.2291225,15.0
566,I,0.5875,0.4375,0.1,1.82854275,0.69456275,0.49611625,0.5953395,3.0
567,I,0.975,0.75,0.225,7.654365,2.84912475,1.63009625,2.19708625,8.0
568,M,1.6625,1.3,0.4625,41.4753185,17.22232125,7.78193775,11.5949455,11.0
569,M,1.4,1.125,0.3875,24.56484175,11.75086775,5.99591925,6.7755305,10.0
570,I,0.4,0.275,0.025,0.29766975,0.18427175,0.0850485,0.1417475,4.0
571,F,1.6,1.3,0.4375,48.94541175,17.4349425,8.7599955,13.60776,29.0
572,F,1.4875,1.175,0.3625,31.3828965,15.46465225,7.27164675,7.61184075,9.0
573,M,1.5625,1.2375,0.375,32.0065855,14.0330025,7.3992195,8.50485,9.0
574,I,1.2625,0.9625,0.325,18.824068,8.51902475,3.7704835,5.386405,9.0
575,M,1.4,1.175,0.4125,24.39474475,8.845044,4.77689075,8.50485,17.0
576,M,1.4,1.0375,0.4,26.29416125,11.35397475,7.10154975,7.37087,10.0
577,M,1.3125,1.0125,0.325,18.01610725,7.10154975,4.2807745,5.5281525,9.0
578,I,0.6375,0.45,0.1625,2.608154,0.97805775,0.396893,0.7087375,5.0
579,F,1.4375,1.125,0.375,24.96173475,10.33339275,6.67630725,7.087375,10.0
580,M,1.3125,1.0,0.3625,26.63435525,12.4454305,5.14543425,7.654365,13.0
581,M,1.4625,1.1625,0.4,29.766975,10.4042665,6.690482,9.7805775,14.0
582,M,1.5375,1.1875,0.3875,32.81454625,16.329312,5.82582225,8.6465975,11.0
583,M,1.3,0.95,0.3125,17.84601025,6.80388,4.3941725,5.11708475,8.0
584,F,1.375,1.0625,0.3375,23.586784,9.87980075,4.8477645,6.690482,10.0
585,F,1.675,1.35,0.4875,53.29706,25.04678325,11.963489,13.60776,12.0
586,F,1.575,1.225,0.4625,34.6147395,15.705623,7.3425205,11.056305,12.0
587,M,1.65,1.3125,0.4625,43.3463855,18.824068,10.41844125,11.7650425,10.0
588,M,1.2875,1.0,0.3,20.31241675,9.07184,4.422522,5.17378375,9.0
589,I,1.4375,1.125,0.425,24.4656185,10.98543125,4.932813,7.4559185,10.0
590,M,1.575,1.2,0.5,33.55163325,13.65028425,7.654365,10.0640725,13.0
591,F,1.5625,1.25,0.4375,35.13920525,15.592225,6.13766675,10.77281,11.0
592,M,1.4,1.075,0.3625,28.02348075,9.96484925,5.0745605,10.0640725,13.0
593,I,1.175,0.8875,0.2875,13.777857,5.96756975,2.438057,4.252425,8.0
594,M,1.7,1.3125,0.4,42.354153,20.0997955,9.76640275,12.8990225,10.0
595,M,1.575,1.225,0.3875,33.112216,14.84096325,5.5281525,8.391452,11.0
596,F,1.175,0.9,0.325,15.40795325,4.80524025,2.67902775,5.953395,15.0
597,M,1.4375,1.125,0.4125,23.00561925,10.4609655,4.706017,6.9456275,14.0
598,F,1.575,1.2125,0.4,29.95124675,13.9763035,8.03708325,8.9300925,9.0
599,M,1.6375,1.275,0.5125,38.612019,13.9763035,7.93786,11.623295,19.0
600,I,1.25,0.975,0.3125,17.633389,7.9095105,3.6003865,5.386405,8.0
601,M,1.5625,1.3,0.425,34.0194,15.4504775,7.597666,8.278054,13.0
602,I,1.175,0.8625,0.3125,16.31513725,6.066793,3.07592075,3.98310475,9.0
603,I,1.075,0.8125,0.2875,10.3475675,4.5075705,2.33883375,2.9766975,7.0
604,M,1.2,0.925,0.3125,12.9557215,4.63514325,2.8066005,4.3941725,13.0
605,F,1.075,0.8375,0.25,12.360382,5.85417175,1.8427175,3.685435,8.0
606,M,1.5625,1.25,0.4375,36.967748,16.5277585,8.20718025,10.95708175,11.0
607,M,1.5625,1.25,0.4375,36.6559035,16.896302,8.674947,10.489315,9.0
608,M,1.325,1.05,0.35,22.169309,8.334753,5.54232725,7.2291225,11.0
609,M,1.3125,1.1,0.35,20.9502805,8.164656,4.706017,6.0951425,8.0
610,I,1.375,1.05,0.3375,22.963095,8.334753,4.09650275,6.56290925,12.0
611,M,1.2625,0.975,0.3,15.06775925,6.577084,3.72795925,4.3941725,9.0
612,I,0.65,0.4875,0.1875,2.8066005,0.86465975,0.63786375,0.850485,5.0
613,I,0.575,0.4,0.15,1.814368,0.60951425,0.396893,0.56699,5.0
614,M,1.325,1.025,0.325,19.17843675,8.448151,4.479221,6.23689,10.0
615,I,0.8625,0.6375,0.175,5.10291,2.59397925,1.5592225,1.5592225,7.0
616,M,1.4875,1.1375,0.375,28.02348075,10.6310625,5.8683465,9.07184,13.0
617,I,1.1,0.825,0.275,9.8372765,3.72795925,2.097863,2.948348,8.0
618,I,1.4375,1.1375,0.35,23.88445375,11.09882925,4.5642695,6.520385,9.0
619,I,0.925,0.6875,0.225,6.10931725,2.721552,1.14815475,2.26796,7.0
620,I,0.6375,0.4875,0.2,2.05533875,0.80796075,0.5953395,0.7087375,8.0
621,I,0.95,0.75,0.2875,7.994559,3.1467945,1.417475,2.1262125,8.0
622,I,1.0125,0.7875,0.275,9.31281075,3.50116325,2.154562,2.28213475,9.0
623,I,1.225,0.9875,0.3125,18.71067,8.2497045,4.5642695,5.613201,11.0
624,F,1.4125,1.1375,0.25,28.3778495,14.118051,6.5487345,6.520385,7.0
625,M,1.4375,1.1625,0.4,26.818627,9.8372765,5.48562825,7.7961125,10.0
626,M,1.5,1.2375,0.4125,37.03862175,14.5999925,7.9095105,10.0640725,15.0
627,I,0.9,0.675,0.225,5.556502,2.7499015,1.1623295,1.70097,6.0
628,I,1.225,0.95,0.3125,14.7133905,6.76135575,3.04757125,4.15320175,9.0
